track_id,user,datetime
TRAVVFG128F14697E9,190,2014-09-27 07:33:20
TRAWDFL128F426B6C1,94,2014-07-09 08:08:21
TRAWMUK128F92F5C3F,211,2018-06-30 12:07:51
TRAVATJ128E078D74D,202,2016-01-05 06:18:37
TRAUANB128F4263571,176,2017-09-07 00:39:13
TRAULEJ128F92E2A47,160,2017-04-26 07:15:53
TRAUVTR12903CB43D9,153,2017-11-05 13:08:24
TRAWHOF128E0788F95,127,2017-11-22 16:21:35
TRAULTL128F92FA6F9,129,2016-08-09 13:10:16
TRAWRGZ128F930B12F,125,2016-02-26 15:47:30
TRAVYTY128F4238850,213,2018-04-17 13:29:45
TRAUOOS128F92ED2CA,190,2016-08-26 14:49:01
TRAVAXP128F92C5589,120,2014-11-14 23:02:32
TRAUDJF128F428FA58,103,2016-02-23 05:09:39
TRAWLST128F426F991,77,2016-06-26 23:08:25
TRAWMMY128F427D7E1,131,2015-07-13 03:44:29
TRAVXJF12903CF0973,106,2018-04-12 20:11:27
TRAVHKQ128F92CD6B3,210,2017-04-06 05:11:42
TRAUJPR128F92CA3AF,25,2015-06-05 06:31:15
TRAVISG128F932B3FB,193,2016-09-05 14:07:46
TRATUHZ128F932847B,90,2018-02-05 14:55:25
TRAVIYW128F4277858,244,2018-08-21 10:50:05
TRAUWGB128F424C8FE,142,2017-10-01 19:25:16
TRAWZYK128F92F88DA,37,2017-04-05 17:39:25
TRAUFHP128F933E28F,1,2016-01-09 17:13:56
TRAUXJB128F92C7E9B,110,2015-01-27 13:34:01
TRAUEGH128F4242EFF,218,2017-10-22 03:00:23
TRAWWPG12903CA769A,234,2016-01-23 15:02:13
TRATSMF128F92ED742,167,2015-09-05 07:05:24
TRAUFKT128F14812FF,61,2014-05-22 05:20:09
TRAUWPC12903CF0183,95,2015-01-06 07:46:15
TRAVZWM128E079282D,208,2014-04-02 23:02:33
TRAVBYW128F426D501,2,2017-11-25 06:49:35
TRAUSOL128F93389C4,126,2018-08-12 06:09:40
TRAVSRO12903CBCA6F,214,2014-03-22 03:07:18
TRAVIBR128F1473C2E,69,2014-01-08 15:48:31
TRAWPVQ128F42676E9,130,2017-05-14 01:40:01
TRAVVSA128F92C9A41,96,2017-02-01 11:40:41
TRAUJLB128F9307505,142,2018-05-13 05:08:17
TRATWOM128EF35A552,130,2018-01-30 03:15:56
TRAVFPW128F9346CA5,248,2017-09-01 20:30:44
TRATSNJ12903D0A109,86,2016-09-23 02:33:36
TRAWQFC128F42BC796,120,2017-01-23 16:58:15
TRAUVRN128E07838DF,18,2016-01-07 16:31:43
TRAVTTJ128F4266D7C,76,2016-04-07 09:54:38
TRAVNQX128F4268D40,132,2016-07-30 01:14:12
TRAWRJP128F42A22B4,122,2014-04-28 10:34:51
TRAWCLM12903CCABD1,125,2018-06-30 11:36:21
TRAVQLL12903CF225C,43,2017-08-17 22:15:45
TRAWGNH128F42320BB,67,2018-05-25 16:19:36
TRAVQKR128F935A10E,150,2014-10-27 13:48:52
TRAVKOQ128F9351B59,239,2017-01-12 09:20:37
TRAVYTY128F4238850,117,2018-02-24 04:53:50
TRAUFHP128F933E28F,81,2015-11-25 20:45:55
TRAWTRZ12903CDE478,200,2017-09-29 19:07:34
TRAVTTJ128F4266D7C,165,2015-02-08 05:21:59
TRAUALK128F92C5100,154,2015-04-21 23:42:48
TRAVZKQ128F4291393,107,2017-07-15 10:21:00
TRAVTBD12903D078A5,72,2017-10-28 15:21:20
TRAUVOJ12903CA3C77,12,2018-02-06 00:54:04
TRAUJQL128F4228C71,43,2018-07-15 00:36:31
TRAVZWM128E079282D,53,2015-03-11 16:08:32
TRATTKA128F92F6AFA,105,2014-08-16 09:08:25
TRAVUTW128F92D821F,75,2016-04-10 17:35:15
TRAWYQE128F147BB28,149,2016-03-05 08:45:23
TRAVVYO12903CAFAD1,156,2014-01-11 20:22:27
TRAVERI128F42457CB,205,2014-07-07 20:05:37
TRAUBNC128F933EB78,242,2018-06-14 05:53:49
TRATSRJ128F934312F,148,2014-02-03 21:49:07
TRAULEJ128F92E2A47,23,2014-05-27 12:54:26
TRAWNKE128F428A2EA,220,2016-10-10 13:34:45
TRAWDMN128F934911B,38,2017-08-24 16:52:31
TRAWHPI128F92D1553,165,2014-03-13 20:37:06
TRAWOIH128F932D547,103,2017-09-07 21:01:52
TRAUZFC12903D03259,219,2017-11-01 09:49:37
TRATTMV128F426836E,101,2017-09-12 19:43:16
TRAUBAO128F92FC23D,104,2016-03-03 05:43:51
TRAVACS128E0789D58,161,2017-06-28 18:18:53
TRAVSRO12903CBCA6F,182,2017-10-13 20:14:57
TRAUBDT128F9311E92,225,2016-09-09 06:52:00
TRATTFD128F92F416F,155,2017-08-23 08:30:05
TRATVQK128F425450D,145,2017-01-20 17:47:33
TRAUDCS128E078866D,137,2018-03-22 09:17:01
TRAVMVL128F4271899,147,2018-04-19 08:39:33
TRAVOIX128F425792A,20,2015-09-22 12:35:41
TRAVFVI12903CB7B4C,67,2016-07-23 15:36:53
TRAWZMV128F4266823,127,2016-05-02 08:15:44
TRAWOIA12903C9ACB1,221,2015-09-25 11:37:08
TRAWHOC128F933C5A8,64,2014-05-16 15:44:34
TRAUGWA128F14661A9,17,2018-03-28 04:35:23
TRATULJ128F426BBB2,177,2016-10-18 17:40:07
TRAWDAX128F931C5EF,150,2017-07-06 17:19:54
TRAUUUW128F930923A,190,2015-02-06 10:06:04
TRAVRDW128F932657D,116,2017-09-06 00:37:22
TRAVZGW12903CF2514,123,2014-03-11 06:35:11
TRAUFXV128F4266645,203,2018-07-26 09:31:10
TRAUGAU128F930DF58,132,2018-08-31 04:13:22
TRAWSVP12903CC132D,110,2016-05-27 12:28:38
TRAVXZY128F426E5AD,148,2017-02-08 14:39:35
TRAUNEK128F4270B12,104,2017-06-21 03:12:50
TRAULVY128F9343D18,64,2014-08-01 04:50:31
TRAUALK128F92C5100,182,2014-11-15 11:16:59
TRAWBNI128F4244271,16,2016-12-17 02:44:37
TRAUHSY12903CFEA42,87,2014-12-11 23:39:19
TRAWNRK128F92EA2C2,238,2018-03-18 15:12:45
TRAUJLB128F9307505,123,2016-05-02 22:45:18
TRAVQRL128F93037FF,189,2017-03-23 10:58:36
TRAVJUH12903CC06B6,142,2014-12-11 12:53:57
TRAWBMA12903CD5422,49,2017-03-04 11:58:26
TRAUKER12903CAF2ED,63,2016-04-01 11:48:25
TRAVXZY128F426E5AD,15,2017-03-08 21:51:34
TRAVOIX128F425792A,92,2018-01-05 03:01:44
TRATSFS12903D03730,163,2018-01-17 00:53:38
TRAUFEH12903CF4243,174,2017-01-31 13:34:44
TRAWQNE128F92F3AE0,147,2016-11-21 22:50:27
TRATSDF128F93023EB,40,2015-06-27 22:27:46
TRAWRNO128F4253951,120,2014-09-01 11:55:58
TRAWPXD128F422B642,73,2016-12-09 09:49:23
TRAWDUC12903CC51A0,192,2016-10-05 06:03:59
TRAWXLK128F42A44C9,50,2014-02-28 21:16:30
TRAVRNH128F42B85E6,139,2017-01-06 14:03:53
TRAVVYO12903CAFAD1,195,2016-09-09 04:48:54
TRAUUTN12903CA8CA6,83,2017-10-01 05:53:10
TRAUHDJ128F4260191,138,2015-03-23 13:58:27
TRAVNKL128F933D1FD,59,2017-03-25 09:36:14
TRAUVMA128F92F0FFE,104,2018-02-12 00:48:40
TRATXSV12903CC1F0A,123,2014-04-15 04:04:31
TRAVPRK128F42797F6,100,2014-03-27 02:15:24
TRAVWEK12903D0C756,158,2014-04-13 16:53:48
TRAUNFO128F92EC88E,139,2017-03-11 02:02:13
TRAWLAH128F42A9258,82,2018-05-07 08:21:55
TRAUDJF128F428FA58,167,2017-02-16 04:40:00
TRATYLI128F9324AF3,155,2016-07-03 17:32:21
TRAUVLY128F92DA990,76,2016-04-03 21:58:03
TRAVPGS128F9329A5D,1,2016-03-02 19:42:11
TRAWMLY128F92CFBBE,33,2014-10-07 11:48:58
TRAWBXX12903D099D5,24,2017-07-09 13:59:55
TRAUVMA128F92F0FFE,134,2014-08-14 00:28:51
TRAUFMU128F935F235,22,2016-06-18 13:59:33
TRAWBJQ128F931AC8D,24,2014-08-01 02:18:49
TRATUCH12903CDFD5B,204,2014-03-24 09:01:53
TRAWOUY128F930A959,135,2017-08-25 01:49:41
TRAVCDS128F4234FEB,66,2014-06-05 21:35:54
TRAVJCU128F428B0DA,111,2018-02-14 19:15:37
TRAUTFS128F428CE3A,193,2017-08-03 13:15:49
TRAVFVI12903CB7B4C,150,2016-11-26 11:00:44
TRAWOIH128F932D547,36,2015-05-02 22:20:15
TRAVZIF128F4295AC2,49,2014-05-06 21:16:01
TRATXQY128F1489B0C,34,2014-04-11 14:17:52
TRAUWGB128F424C8FE,19,2017-09-29 19:33:43
TRAVPRK128F42797F6,79,2014-04-15 17:27:38
TRAUFXV128F4266645,185,2017-09-27 18:12:40
TRAUIUP128F4243949,84,2015-09-24 05:03:42
TRAWQIL128F424D8C4,71,2018-07-22 00:09:52
TRAUQYG128F92F0806,28,2016-04-22 20:11:19
TRAWRGZ128F930B12F,207,2014-12-26 23:55:47
TRAWIJQ128F145C2C7,209,2014-02-21 10:21:57
TRAVPVL128F92FA6C2,169,2015-08-05 21:01:22
TRAWBXX12903D099D5,199,2018-05-06 20:29:22
TRAUKSX128F4234EF1,225,2015-08-31 23:26:56
TRATYLI128F9324AF3,191,2016-10-02 23:08:11
TRAUCMQ128F427506B,97,2017-04-06 13:20:43
TRAVCNI128E0794817,165,2017-09-20 05:46:14
TRAWDRH12903CFA586,82,2017-06-20 19:57:28
TRAVCEW128F4268619,203,2016-09-14 05:43:08
TRAVBQA128F933A494,42,2016-08-20 08:47:04
TRAWAUX128F4236BAC,196,2017-09-29 19:15:17
TRAUVDF12903CBCA12,242,2014-12-14 00:01:55
TRATVQK128F425450D,70,2015-12-04 04:49:27
TRAUMBO128F42A6405,94,2016-05-28 01:27:46
TRATVQK128F425450D,156,2015-01-16 09:34:35
TRAUUNU128F9307EBA,45,2017-02-23 16:06:18
TRAWIJQ128F145C2C7,133,2017-02-05 21:45:16
TRAUAHD128F425C85D,56,2016-08-29 21:20:48
TRAVDOK128F424EA5E,44,2017-12-05 09:23:42
TRAWBMA12903CD5422,130,2016-12-19 20:17:30
TRAVHGK128F9315318,217,2018-03-22 03:16:37
TRAVOOT128F9333D01,166,2016-10-29 08:50:47
TRAUDNS128F92F64C7,149,2016-07-08 05:24:28
TRAUZST128F92E81BE,98,2017-10-10 19:51:52
TRAWLVG128F426836F,152,2015-11-19 03:55:08
TRAUVOX128F427785A,24,2016-09-26 07:05:26
TRAVCNT128F92F1091,205,2015-11-16 13:52:40
TRAVJUH12903CC06B6,131,2015-02-07 16:27:07
TRATSNJ12903D0A109,169,2016-02-29 17:12:33
TRAVIYW128F4277858,105,2017-08-31 05:44:10
TRAWYVC12903CD9439,46,2018-02-05 09:44:18
TRAVPOX128F14A0A3F,74,2016-12-28 06:45:44
TRAVWEK12903D0C756,45,2016-01-12 06:13:25
TRAWDRH12903CFA586,16,2015-10-30 12:32:21
TRAVXJF12903CF0973,174,2018-02-09 08:44:33
TRAVZWM128E079282D,17,2018-07-29 23:28:07
TRAVXZY128F426E5AD,135,2016-01-17 07:24:30
TRAVANC128F92EB21F,97,2018-05-28 20:21:15
TRAXACX128E0792481,204,2017-06-08 01:30:19
TRAUBPN128F9312AAA,68,2016-12-29 05:35:09
TRAVHJA12903CE18F1,230,2017-02-26 15:51:40
TRAXADZ128F92D323F,3,2014-07-01 11:05:15
TRAWXAV128F93298E8,32,2015-09-01 13:45:20
TRAVCDD128F425D98E,61,2017-07-27 03:16:07
TRAUTIX128F42985F7,227,2014-02-04 06:04:44
TRAVVBT12903CDCEAE,1,2015-05-05 14:50:33
TRAWMAR128F147A654,246,2015-06-17 12:40:50
TRATTZU128E0798513,211,2016-08-10 05:19:08
TRAVEZB128F425B954,143,2016-09-03 12:58:50
TRAUBDT128F9311E92,191,2015-04-06 18:57:54
TRAUIOF128F428F221,77,2017-03-14 16:33:21
TRAWXLK128F42A44C9,215,2018-08-27 05:37:40
TRAVWEK12903D0C756,55,2018-06-10 12:46:17
TRAVUMJ128F932117E,49,2018-03-17 08:34:16
TRAWOIA12903C9ACB1,249,2015-08-25 03:02:29
TRAVEUJ128F9332263,169,2015-02-22 14:54:50
TRAVTDJ128F9318DDB,180,2015-12-20 05:11:22
TRATSGT12903CDC943,144,2016-04-22 03:31:16
TRAVACS128E0789D58,187,2017-01-27 13:50:52
TRAUAIN128F14863BA,52,2014-11-07 02:01:12
TRAWDET128F934FB4E,215,2015-12-09 05:50:56
TRAUYJF128F4267CFF,10,2014-04-13 17:35:55
TRAWHPI128F92D1553,72,2018-06-15 04:45:24
TRAWHRH128F426BF30,127,2015-12-28 19:53:17
TRAUKKZ128F9341A22,245,2016-06-27 12:29:28
TRATSJR128EF34E1F3,130,2014-08-21 18:13:38
TRATUON128F92EC9D9,149,2016-12-02 10:01:16
TRAUZFC12903D03259,231,2018-02-25 11:23:09
TRAWICE12903CEF144,92,2014-02-22 12:09:54
TRAWSVP12903CC132D,14,2017-06-01 04:28:48
TRAVJCU128F428B0DA,180,2017-06-07 03:34:09
TRAWXLI128F1463CDB,214,2017-08-19 22:20:02
TRAUMQN128F931A236,224,2016-11-11 00:34:11
TRAUWPC12903CF0183,49,2016-01-05 10:12:13
TRAUZFC12903D03259,73,2016-02-10 10:32:22
TRAUUDH12903CF9010,215,2017-02-28 12:12:05
TRAWKFX128F9317510,177,2016-08-20 21:16:23
TRAVSPR12903CBC884,59,2014-12-19 20:17:52
TRAUVMA128F92F0FFE,204,2017-09-05 16:05:26
TRAVZGW12903CF2514,165,2018-06-16 18:29:40
TRAUEQC128F93321F1,212,2015-03-29 20:40:25
TRAWLOB128F92CF27B,99,2015-10-04 00:40:19
TRAVISG128F932B3FB,164,2018-02-13 11:08:05
TRAUJQL128F4228C71,148,2018-03-14 01:26:23
TRAVKOQ128F9351B59,155,2017-03-01 18:25:46
TRAWMYO128F92FAFAB,97,2018-07-06 11:58:35
TRAUJPR128F92CA3AF,201,2014-02-16 15:32:00
TRAVUJS128F427A50F,57,2017-06-14 15:40:47
TRAVWCV128F14AA604,228,2015-06-09 13:14:03
TRAUPIY128F425EF4A,231,2015-03-05 17:36:47
TRAVJUH12903CC06B6,108,2014-07-27 07:37:37
TRAVSNR12903CBBC81,211,2016-08-03 13:19:38
TRAVANG12903CC6E6E,112,2016-11-03 18:04:09
TRAWFEM128F92D95BA,69,2015-07-23 13:47:49
TRAVCNI128E0794817,112,2014-01-30 14:57:26
TRAWTHB128F1491C02,5,2015-07-17 04:38:43
TRAVBJU128F931786F,243,2018-03-24 10:14:08
TRAWGKQ128F92F8F54,71,2017-09-27 06:34:38
TRAUFMU128F935F235,153,2016-01-01 12:47:08
TRAWITH128F92FB132,25,2018-06-04 08:46:47
TRAVZKQ128F4291393,211,2018-03-02 23:04:35
TRAUFMU128F935F235,191,2014-08-31 09:44:07
TRAWVVM12903CC9B77,55,2014-04-07 08:11:05
TRAVACS128E0789D58,33,2017-05-14 02:15:30
TRAWBMA12903CD5422,110,2018-06-08 06:56:36
TRAWKPE128F42660AA,23,2015-11-11 01:58:49
TRAUQEV128F9319F49,35,2017-08-20 07:50:11
TRAUZJP128F427040B,118,2017-11-07 07:50:28
TRAUIOO12903CB33C0,192,2014-12-24 00:04:49
TRATSFS12903D03730,69,2014-04-19 01:21:58
TRAWGRW128F4285171,14,2016-08-27 09:19:08
TRAUOMY12903CE8685,105,2015-04-17 16:57:00
TRAVORG128F9302C75,208,2017-07-07 08:31:22
TRAUQEV128F9319F49,193,2015-10-20 23:51:29
TRAXACY128F424C6D1,115,2017-06-02 02:07:59
TRAUMQN128F931A236,62,2017-02-24 18:56:09
TRAVZKQ128F4291393,16,2014-10-16 09:23:18
TRAWICE12903CEF144,247,2014-03-24 06:02:03
TRAWAFA128F931B67C,156,2017-05-19 10:48:33
TRAWVBR128F930A60B,90,2015-10-26 22:24:41
TRAUGAU128F930DF58,56,2014-10-17 23:46:40
TRAVJJI12903CC428A,160,2017-09-27 03:47:43
TRAUHWR12903CC82A0,19,2016-04-11 00:19:13
TRAWHPI128F92D1553,192,2017-04-02 00:45:40
TRAVOIX128F425792A,89,2017-01-23 12:04:04
TRAUIMP128F92DC604,53,2014-04-03 09:42:37
TRAVTGB12903CE5231,204,2014-06-11 18:26:15
TRAWOFR12903CC8876,155,2015-05-29 18:26:26
TRAVPNW128F93381DE,86,2014-04-29 17:20:29
TRAWGOW128F149FF8F,62,2014-11-17 05:55:56
TRAVFEP128F93200FC,223,2017-01-06 00:53:17
TRAUPJB128F42625B8,202,2014-08-26 14:04:37
TRAWSSB128F92F81DB,18,2018-02-12 22:52:26
TRATSMF128F92ED742,47,2014-04-13 04:34:24
TRAVACS128E0789D58,48,2017-01-18 03:40:16
TRAUFMU128F935F235,221,2017-10-01 02:29:47
TRATUKH128F426305B,113,2014-12-05 14:40:11
TRATZLP128F421C574,160,2016-08-20 23:28:38
TRAUYTQ128F930680F,148,2017-07-27 07:23:04
TRAVFPW128F9346CA5,168,2014-01-28 17:03:14
TRAUUNU128F9307EBA,109,2017-05-05 09:31:49
TRAVPGS128F9329A5D,164,2016-01-05 09:30:18
TRAWKBW12903CC48FE,95,2017-06-05 09:51:24
TRAVHUC128F429B62B,102,2014-05-07 07:48:12
TRAVXFA128F933B7A3,132,2017-12-24 07:51:08
TRAUZCE128F4267A9C,70,2014-02-23 01:51:08
TRAUERZ128F933832E,29,2018-01-20 21:52:35
TRAUPJP128F42A4AB0,175,2014-01-27 21:10:18
TRAUYGJ128E0798505,179,2015-08-16 01:33:27
TRAVHGK128F14ADDE0,64,2017-03-30 10:58:23
TRAUANB128F4263571,39,2017-10-15 04:49:49
TRAUUXR12903CC1EDD,15,2016-12-29 15:01:01
TRAWBNU128F9306D69,181,2017-09-20 01:57:31
TRAVTLK128F93389E4,120,2017-05-23 07:38:43
TRAUFZM128F4290117,132,2014-01-17 11:18:04
TRAUCMQ128F427506B,158,2018-04-20 07:59:27
TRAVOLK128F147CD94,182,2014-09-04 09:10:09
TRAVBFO128F427B701,211,2014-08-11 15:42:13
TRAWMLY128F92CFBBE,46,2017-10-27 11:02:12
TRAUPIY128F425EF4A,106,2016-11-21 22:17:21
TRAUTIX128F42985F7,183,2016-09-10 18:17:26
TRAWKDK12903CFDA30,182,2014-12-01 17:17:43
TRAULCS128F4254CAA,202,2016-06-02 19:28:57
TRAVLOL128F428206C,207,2017-10-16 18:16:23
TRAWBNU128F9306D69,213,2017-05-04 18:00:25
TRAULCS128F4254CAA,98,2016-08-07 00:33:29
TRAUARW12903CE70B0,213,2014-10-02 16:13:52
TRAWBKL128F932E32A,189,2018-01-19 13:50:20
TRAVCJB12903CC8B5D,148,2015-11-12 02:43:54
TRAVHJA12903CE18F1,91,2018-02-28 23:22:46
TRAWEFO128F92D816D,217,2018-06-27 02:19:01
TRAUIPY128F4273122,134,2015-11-03 17:01:16
TRAWXSC12903D027C2,139,2015-04-15 02:37:07
TRAUPJB128F42625B8,72,2015-07-04 00:24:41
TRATTFD128F92F416F,105,2017-02-22 14:53:39
TRAVOLK128F147CD94,223,2017-02-21 18:00:59
TRAWBNI128F4244271,215,2014-11-05 21:06:41
TRAVCEW128F4268619,76,2017-11-25 08:59:21
TRAUWUV128F93369E2,158,2017-06-01 17:10:31
TRAUPNX128F428F286,106,2017-08-20 23:20:26
TRAUVUW128F92E20E8,150,2018-04-26 14:50:27
TRAUMQN128F931A236,198,2018-05-13 07:29:31
TRAWGRW128F4285171,121,2015-09-30 02:47:50
TRAVORG128F9302C75,235,2016-02-26 07:06:52
TRAVZGW12903CF2514,4,2017-02-20 20:29:10
TRAVNMB12903CE606A,196,2018-08-03 11:08:03
TRAWHRH128F426BF30,128,2016-04-25 19:28:02
TRATXQY128F1489B0C,29,2016-07-30 16:47:20
TRAVKWA128F4271E63,23,2014-01-04 16:43:39
TRAWXLI128F1463CDB,246,2014-05-30 14:02:32
TRAUZDH128F42B86F4,155,2016-11-06 15:40:31
TRAUBDT128F9311E92,40,2014-10-11 18:03:12
TRAWICE12903CEF144,15,2018-01-08 14:58:09
TRAUDBU128F9313CBB,69,2016-01-23 15:09:29
TRAUDXB128F9305525,171,2016-01-24 21:51:26
TRAWZHV128F14ADC8B,249,2017-10-23 16:25:53
TRAWFRU128F145954F,57,2016-01-30 09:14:30
TRAUDPF128F14A1166,88,2015-01-28 13:56:48
TRAWDFL128F426B6C1,133,2016-05-30 21:08:44
TRATSNJ12903D0A109,216,2016-10-15 01:28:05
TRAVHUC128F429B62B,164,2017-11-17 22:12:46
TRAVZIF128F4295AC2,172,2014-07-14 05:17:28
TRAUJLB128F9307505,164,2015-04-30 05:04:51
TRAWDKJ128F423A5F3,64,2015-08-12 22:10:18
TRAUDCS128E078866D,102,2018-02-05 19:51:39
TRAVKJW128F421B564,177,2018-02-18 15:02:55
TRAWJQR128F42A7404,111,2018-04-24 10:17:18
TRAUFZM128F4290117,78,2018-01-04 22:44:27
TRAUHZX128F92EC39B,218,2014-07-29 09:16:21
TRAWQJN128F4256CEE,71,2015-05-10 16:47:13
TRAUVOX128F427785A,114,2015-07-26 17:40:26
TRAVHKQ128F92CD6B3,81,2014-12-04 08:05:09
TRAUGWA128F14661A9,238,2018-04-01 19:17:01
TRAUIOO12903CB33C0,42,2017-03-01 22:21:37
TRAUNGY12903CC412B,232,2017-01-22 07:20:30
TRAVZWM128E079282D,224,2015-08-14 10:16:17
TRAVIBR128F1473C2E,65,2014-12-13 05:37:14
TRAUWMJ128F92F9329,225,2017-05-21 21:22:43
TRAWHRH128F426BF30,64,2016-10-13 19:04:39
TRAWAUX128F4236BAC,45,2015-05-24 18:58:31
TRAUGMT128F9303449,239,2016-02-18 07:50:30
TRAWZHV128F14ADC8B,8,2014-09-12 08:07:42
TRAVNRI128F931B140,195,2014-07-20 12:25:46
TRAWGTK128F4268774,225,2015-09-14 11:18:35
TRAUJXN12903CD4C0E,52,2017-10-05 19:10:11
TRAWNRK128F92EA2C2,131,2018-05-30 14:31:11
TRAVTDJ128F9318DDB,19,2018-02-12 01:04:21
TRAWEFO128F92D816D,64,2014-09-02 17:55:13
TRAUKER12903CAF2ED,99,2016-04-29 08:16:31
TRAUVDF12903CBCA12,108,2017-10-02 07:21:19
TRAVGIB128F9349B3F,229,2014-08-13 21:42:29
TRAVGKH128F4239937,46,2015-03-23 18:12:57
TRAWQJN128F4256CEE,114,2014-12-11 15:09:08
TRATVQK128F425450D,176,2017-03-11 08:17:59
TRAWQIL128F424D8C4,53,2018-06-05 19:47:44
TRAUYHZ128F9335DCB,163,2016-11-03 14:30:55
TRAVXWY128F42A2689,50,2014-08-22 05:43:29
TRAUIMP128F92DC604,71,2014-04-17 17:20:29
TRAWAUC128F9312676,92,2017-05-10 04:07:14
TRAVUJS128F427A50F,105,2017-02-13 00:17:38
TRAUNSW12903CA815E,120,2016-08-07 21:55:50
TRAVUTW128F92D821F,218,2015-10-30 11:36:21
TRAUJLB128F9307505,10,2015-12-04 08:31:31
TRAUFKT128F14812FF,148,2015-06-09 19:39:20
TRAWGTK128F4268774,46,2014-07-14 14:41:08
TRAVFPW128F9346CA5,13,2014-05-26 05:23:01
TRAWAFA128F931B67C,1,2017-03-12 14:24:43
TRAURQO128F426932F,115,2018-04-22 20:09:40
TRAVEKC128F92D5C73,234,2016-08-23 02:13:28
TRAWGRW128F4285171,96,2018-09-01 23:10:42
TRAVJIC128F1469AA7,65,2015-02-07 13:57:01
TRAWXXJ128F9346F83,89,2015-12-02 09:47:25
TRAUFNY128F9308217,2,2018-01-11 09:41:40
TRAUBAO128F92FC23D,94,2015-06-14 02:28:26
TRAUUXR12903CC1EDD,149,2017-07-21 21:03:24
TRATSRJ128F934312F,250,2018-08-15 01:08:20
TRAWXAV128F93298E8,124,2014-08-21 00:57:37
TRAWLOB128F92CF27B,150,2014-12-01 19:29:31
TRAVVBT12903CDCEAE,82,2017-05-29 12:13:39
TRAVOLK128F147CD94,161,2014-03-11 16:17:07
TRATSCZ12903CDAF86,163,2017-07-30 09:16:55
TRAWVBR128F930A60B,77,2014-12-13 21:13:19
TRAVEJN128F149E0F6,123,2018-02-26 10:37:15
TRATXSV12903CC1F0A,217,2016-08-13 06:16:09
TRAVZTE128F421C581,234,2016-11-30 02:47:25
TRAWUYW128F428E26B,21,2014-06-20 13:04:49
TRAWHTB128F934B874,161,2014-01-25 22:30:51
TRAUMWO128F9323788,192,2017-04-11 00:42:19
TRAWCCZ128F14A66AB,42,2016-03-12 19:40:20
TRATSRJ128F934312F,59,2018-02-18 11:47:31
TRAULEJ128F92E2A47,33,2017-12-28 06:38:37
TRAVEKC128F92D5C73,101,2015-02-13 22:18:03
TRAUXZY12903CE4255,220,2016-04-17 10:21:10
TRAUTSW128F427E27A,183,2014-04-11 05:14:53
TRAWOUY128F930A959,81,2017-04-30 01:24:06
TRAUVMA128F92F0FFE,230,2016-02-06 15:09:52
TRAVMHQ128F92DE5A4,81,2016-03-22 15:24:05
TRAUXUF128F426C0C8,250,2014-10-01 08:26:53
TRAVIMX12903CEB755,233,2016-03-06 04:09:01
TRAVVTG128F428E8CA,242,2015-01-29 09:21:07
TRAUAHD128F425C85D,130,2017-01-04 11:42:12
TRAWDUC12903CC51A0,120,2015-03-17 07:36:56
TRAWGKQ128F92F8F54,118,2016-02-28 22:17:03
TRAVAPT12903CCFD4E,235,2015-01-09 21:16:07
TRAVYPD128F424DB08,36,2014-10-04 22:54:29
TRAUGXB12903CD0B9A,163,2018-01-05 14:05:44
TRAUYJF128F4267CFF,231,2018-06-21 22:09:29
TRAWHOF128E0788F95,173,2017-12-26 22:15:56
TRAVSSN128F931C5F6,199,2016-12-13 13:15:57
TRAWQEU128F4279159,151,2015-02-01 16:00:04
TRAVJQU12903CA3CD4,198,2017-04-14 06:57:42
TRAVDUR128F931A097,17,2014-08-31 11:25:22
TRAVDOK128F424EA5E,162,2014-02-03 15:56:15
TRAVGNV128F9334B4B,166,2016-03-07 01:37:38
TRAVCDD128F425D98E,45,2015-01-31 05:02:42
TRAVSNR12903CBBC81,37,2016-12-01 19:39:31
TRAWXAV128F93298E8,188,2017-02-11 09:44:09
TRAVUIQ128F4231357,90,2017-10-21 15:38:09
TRAVVLS128F14A79D6,138,2015-01-25 10:10:31
TRAWUYW128F428E26B,77,2015-06-03 23:40:54
TRAWFSN128F9348E3E,22,2014-08-28 17:09:31
TRAWSSB128F92F81DB,97,2015-04-12 03:51:05
TRAWPVQ128F42676E9,69,2014-06-07 09:01:36
TRAUVFO128EF34E1EF,21,2014-04-19 04:37:47
TRAVKWA128F4271E63,54,2017-08-14 05:57:22
TRAUJLB128F9307505,237,2016-10-25 01:25:07
TRAUAIN128F14863BA,1,2018-01-29 20:45:42
TRAVPGS128F9329A5D,69,2018-01-22 08:14:29
TRAVCNT128F92F1091,125,2015-02-10 20:21:41
TRATUCH12903CDFD5B,15,2016-08-18 12:22:35
TRAVANC128F92EB21F,159,2017-07-16 06:59:45
TRATSNJ12903D0A109,191,2017-02-19 14:42:09
TRAVVFG128F14697E9,223,2015-06-28 18:42:01
TRAVOIX128F425792A,181,2015-10-03 19:23:10
TRAWNAF128F425CBC9,229,2016-07-06 22:51:58
TRAUNSW12903CA815E,54,2018-01-29 01:47:49
TRAVPGS128F9329A5D,115,2015-01-22 21:18:08
TRAWBNI128F4244271,209,2018-07-04 09:57:08
TRAWRGZ128F930B12F,79,2016-01-19 15:21:14
TRAUXUZ12903CE813F,56,2017-05-16 01:18:06
TRAWXRW128F92F2686,159,2017-07-26 20:57:40
TRAUXUZ12903CE813F,80,2016-11-16 01:06:21
